,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600
360388.41227122450226,397.0748964572275,405.34271247264326,412.82091005344006,419.26311074832404,425.0166591700637,430.57733069744313,436.2733749475084,441.7629384903527,446.5366421343311,450.19198768140694,452.7540009079755,454.35458858404,455.21557074631414,455.9184204983533,457.1345242104233,459.414761767378,462.827987112422,467.32254770334805,472.7969726499032,478.95051766965355,485.43262013212006,491.9123383876325,498.13721470975594,503.8744123528653,509.0160636095601,513.9541769253403,519.2057297839307,525.1929548643526,531.9591056268091,539.452690726799,547.5704997140125,556.002445714901,564.386722750108,572.3663756795949,579.6038527206013,585.7664529296854,590.5885536477133,594.07284535278,596.2890968072878,597.3898870282893,597.8590360514376,598.2631741670353,599.0013728220981,599.8024680904896,600.2277372027856,599.895311091178,598.650735494321,596.396409852485,593.136280226926,589.2804791628424,585.340685826418,581.8464623686002,579.3989028793886,578.616984433546,579.9425240528832,583.1086985474021,587.6715246741531,593.0640731440934,598.2276304838098,601.9805371737967,603.4464790767294,602.9705235840062,601.2030834692061,598.8017045310199,596.4524646685807,594.848574806133,594.5516728935899,595.5971049835393,597.8886441542385,601.1949879311527,604.7445316285829,607.6305950080385,609.0824412395333,608.8731071270986,606.9115728832695,603.2512173135688,598.5230135954686,593.5023334994269,588.7678400051948,584.1113609296934,579.1280152991361,573.4387153906695,566.7675464851718,558.8643871144549,549.4687645533035,538.2788010483978,524.9822675893912,509.4112690921272,491.97524617721155,473.2279733914394,453.8211490689945,434.7981666936158,417.30034353643,402.23036215457694,389.5363662492513,378.9278648076597,370.07758368184085,362.5111161831584,355.7172724878069,349.2550178359182,342.9639377233741,336.7537727099932,330.56362602598523,324.45005158312574,318.4989659635811,312.77193498462367,307.23312140395075,301.8223372143654,296.47248341349416,291.0888170182593,285.5696840504061,279.85191996094517,274.0263179179468,268.2221605187462,262.53417266684176,256.91884849038513,251.2981244236911,245.6115843540175,239.8694019803956,234.09939845479946,
355386.3376648721446,394.2818703719436,401.9292899964399,408.9831378703303,415.257059636301,421.0064270089959,426.5970432210478,432.25969123269516,437.68507291460156,442.42886986503623,446.1302216811706,448.76209995578745,450.3809342805715,451.1405476350091,451.5843365497893,452.35309094340204,454.0056237511221,456.7728399753612,460.80366763531583,466.16478169928627,472.5938449319872,479.74626704723687,487.2822757566464,494.8813707629961,502.22786976685893,509.12030245897273,515.8140464907366,522.678691503715,530.0080071006521,537.7924827290115,545.9467877974366,554.3948052883524,563.0972724793091,572.024140221638,581.0620388267341,589.7643164462481,597.6010006918947,604.094070020978,608.9733062731644,612.0204421337103,613.2162819424698,613.3379166576862,613.3615088922008,613.9803320233774,614.7561024866664,614.9676474820415,614.0281832966441,611.8884825662892,608.6337070139606,604.4379046267487,599.8306684481781,595.4304777858807,591.7843630121229,589.1535587577076,587.7278507180727,587.6482986644207,588.8610586710199,591.2635608879032,594.5999033760006,598.0008558398255,600.4438558947877,601.1552763901597,600.3572311106658,598.5207690748933,596.1422219599078,593.8190520766883,592.1740043946924,591.7213363560178,592.5413552933243,594.6058810119121,597.7456124362731,601.2267649676661,604.1744331265415,605.836461981863,605.9516987966475,604.3817413824261,601.1372759653575,596.8253424301159,592.2020690760047,587.8352586472682,583.5394116679198,578.9407031069136,573.6865947522621,567.5096956682111,560.1639017380635,551.3957432885019,540.922288419727,528.4532396753189,513.8235742075879,497.3693676037693,479.5519700598291,460.93990383346016,442.5303794292662,425.42777941357775,410.5157425484658,397.7949323789641,387.0452686458462,378.00181509138946,370.22021146388767,363.21124151313745,356.54642776821584,350.04024787531955,343.56791825992457,337.0438472460304,330.5392107517293,324.16437659363635,318.0074170981057,312.0672226304489,306.3203880657159,300.729642102738,295.20224873547,289.6316057816475,283.944674013898,278.20266602441603,272.5003573602878,266.90288557206856,261.3568362241905,255.77915688455445,250.10700843884774,244.35840504390328,238.57157417433973,
350384.55010176539986,392.1446376086346,399.4846463262748,406.3156007927267,412.47661025670624,418.1813294641729,423.73704953539647,429.33477484422053,434.700362778784,439.44338398079907,443.2364488160004,446.0043265462112,447.734826157277,448.51742734466427,448.84829264232474,449.325255293831,450.48606709248855,452.62815403053327,455.9888606499337,460.7325818501005,466.73191396021025,473.7865036668822,481.67889786627876,490.1232442927375,498.8165908901396,507.5245056428582,516.2866366972327,525.211152240095,534.3503059169603,543.5326932080791,552.5309950523863,561.2305925726282,569.9676676267989,579.1911022567039,589.1527848250147,599.3166289778632,608.949554682247,617.3446195416147,623.8994317052191,628.0377369587629,629.5167820499616,629.4278175745744,629.1955950903732,629.8270799848278,630.6580929642047,630.6066685644695,628.8332944872667,625.4682710969583,620.8843519235866,615.5151210943491,610.0374851250727,605.189181128741,601.5170073854963,598.8040068441175,596.6422836205411,594.7508709845273,593.356518821125,592.8129061692056,593.3039118430079,594.3342137582397,595.2386896059766,595.4908342100184,595.1186109250644,594.2886002385388,593.187450669306,592.0820828619969,591.2594854926832,590.9993684237122,591.5523262625354,593.16167480288,595.8926317356295,599.0980223402904,601.9525737935261,603.7351668963557,604.1412969472216,602.9706128689219,600.1832849407641,596.381568868091,592.3282417127544,588.5704820822817,584.7930747669017,580.465206102519,575.1338402066052,568.6570523229032,560.9706954767221,551.9991639208394,541.6210168179041,529.7033545580318,516.1772867799164,501.2299601165632,485.11253044955447,468.189462274669,451.2784545444708,435.31051482571945,421.043547221164,408.5430419775118,397.7013858774589,388.36059046107044,380.161166297887,372.69324871481774,365.5902516130126,358.6587031905872,351.7484102198979,344.7548013060597,337.7557923852228,330.8749212262959,324.21639957755804,317.80713510476954,311.65470945306095,305.7483828238844,300.004129643979,294.31960289640534,288.619909876176,282.9399751261131,277.3421775009907,271.86203408567025,266.42761488536166,260.9401281353624,255.3256839936641,249.61000030903688,243.84369685294513,
345383.26896291049184,390.8247511493986,398.1228776998021,404.90568087319895,411.00945884659035,416.64634925899395,422.12244961493275,427.63373076754647,432.93565696444637,437.6735658018615,441.54204276146686,444.4326648667222,446.28625702653306,447.145457388456,447.4601570546493,447.7820603659214,448.6078416417093,450.21405511596214,452.8222250012579,456.6216959915905,461.6730947066208,468.0048682474261,475.60824173491005,484.3255523692831,493.96191537058206,504.320402736912,515.1959135786495,526.3813037842395,537.6282196769438,548.5234693192928,558.6126512086337,567.6741088883726,576.4171660861454,585.7838915756465,596.4144718881718,607.7415645854206,618.8959449866937,629.0016674008918,637.1559020953105,642.4490983268456,644.4185216479165,644.3887027930377,644.1309887922474,644.8863965944985,645.7746228244026,645.3850340254864,642.6586194727923,637.9428593674312,631.93685664203,625.3614522333884,619.0244390950016,613.7553481845384,610.0761497223465,607.278570979498,604.3467784897451,600.5671654721039,596.4350318866462,592.7479043787081,590.1364228564155,588.5636802790566,587.8258828687102,587.7253509504387,588.0888612612398,588.7493046410955,589.5374510960856,590.2755872966846,590.7838790794652,591.0090249284137,591.40385391717,592.5477277667882,594.7978598651885,597.6228702677558,600.2692306967416,602.0678431017739,602.6873303419871,601.8807455038923,599.5689233284329,596.3438251742817,592.9651940545432,589.9362108340974,586.7338077849239,582.5783550307775,576.8557093627539,569.6136742413144,561.0655397942612,551.406330578544,540.7580088677048,529.2242713644324,516.8895478190259,503.76120017222524,489.82732341238017,475.1887531046525,460.39728712145495,446.11746391201154,432.90511202096786,420.88122037465666,410.05806799483105,400.3977101139984,391.6613068076822,383.5597943621592,375.82681973869404,368.2868725985035,360.78715327779184,353.22134893105033,345.6690939859196,338.2565096883273,331.0925563257272,324.217550351679,317.6546472612682,311.40809002757953,305.40647153569256,299.5594721486856,293.79831073691,288.1403601998105,282.6245319441047,277.2624336354758,271.95645797547047,266.58169392460104,261.04481002942487,255.37879318068082,249.6482098551528,
340382.6203454811037,390.3706258582011,397.8276242345703,404.6980586094829,410.7950769637063,416.3575472039907,421.7307672185815,427.1456059499701,432.37521655762913,437.078323255277,440.958166851637,443.89605453545096,445.81781009046546,446.7466358206466,447.09524811083713,447.37374186609895,448.0268210730079,449.23762604419375,451.1239061738003,453.83167816510223,457.6200279578975,462.7763088011151,469.53962624038434,477.95609500813555,488.02358213349936,499.6543384759068,512.4181502159896,525.7991873646797,539.2445683254334,552.0532050718025,563.4869579698636,573.1531639676905,582.0410663413469,591.485384948894,602.4504438182097,614.4189836564334,626.503349340522,637.7743752493735,647.1368537696551,653.4540667899761,656.0972272945343,656.4692726498782,656.4810713181447,657.4546935699591,658.3570169098988,657.5661206510305,653.8973259351825,647.9149212192332,640.6204367888233,632.9927500940191,625.9201272425911,620.2681815067361,616.508663485299,613.5378730837176,609.8582475340788,604.4088226823487,597.8750288300122,591.3788948924342,585.9002805750052,581.8503687432176,579.4981730525894,578.9938281285298,580.0119524760127,582.1082855699029,584.8036552859407,587.4792431033667,589.4813189022965,590.4086384379295,590.869900965799,591.726291616522,593.5848581190479,596.0360985956574,598.4163737669637,600.1304738020726,600.8569066640581,600.3426097644868,598.4970718069043,595.8799866627722,593.2135994955311,590.9270112439241,588.2767459479064,584.2261834227354,577.9966876406423,569.8415592017544,560.2720828631731,549.7749922255176,538.7388162634828,527.5275327952818,516.3998997598118,505.1937955787083,493.6418787942907,481.5796481314963,469.2539630457354,457.01452317503595,445.1708529685527,433.8717761199491,423.2259411340151,413.2999079206184,403.9918820099393,395.1579803372356,386.6579682428111,378.3662046871543,370.16069703579916,361.95953883041864,353.84116831724083,345.9241099186324,338.3099273225763,331.03234127952,324.10811180552736,317.5392791507105,311.2690045013779,305.2257292778861,299.35453590551106,293.66707082920504,288.1916214988391,282.92523602221615,277.7400051388673,272.4767802462553,267.01611209847704,261.3973488761654,255.69953811658695,
335382.35721132075867,390.3781241264741,398.06070156770807,405.0666082799784,411.1800374486187,416.6752964582217,421.9492212431948,427.27521518612855,432.4329514623438,437.0786706953439,440.91514305456224,443.8312568931517,445.7624301101954,446.73396285984137,447.1306843165,447.42730590964624,448.01537435657565,448.9537775258619,450.2182385738985,451.87500702038477,454.3524378382437,458.16941236370366,463.79549769840014,471.50300400559513,481.51492721395783,493.8911182309222,508.0388478789821,523.2022419593974,538.5799781319157,553.1889414902381,566.0005689865543,576.421817184975,585.6017210972938,595.1248353472254,606.1739867702074,618.3250910485685,630.7523360763599,642.5626905748121,652.5942465738667,659.6178769306447,662.9229945922056,663.8731728653682,664.3505251468906,665.6349099468623,666.5971662286936,665.5058780691261,661.1233530452545,654.186792735583,645.927122218969,637.5141845123604,629.8734943850691,623.8694845444973,619.9218990529815,616.6717273925932,612.3152704003379,605.5663475556463,597.2088529076516,588.5441991479131,580.7684085474862,574.6559416954123,570.87586876023,569.8824796733081,571.2709434173397,574.4216487378482,578.6429817198589,582.9553178064061,586.3070297800255,587.9968484643362,588.724936847291,589.5418159579267,591.2241768238274,593.4533904667692,595.6369979070762,597.2458265419789,598.0038492763356,597.6983253919108,596.2634174143009,594.2209008444285,592.2394544270475,590.6649129223539,588.5517351523116,584.631535954326,577.9781717037222,569.0344649275042,558.5854796905954,547.3846771683563,536.0591069778999,525.2042158467764,515.2374907371006,505.864579549246,496.6131704181499,487.0957915475011,477.26433141599523,467.15551857107846,456.8275067741088,446.4241506420908,436.1107300059401,426.02565194069524,416.19983249788703,406.6373149731691,397.33155613957535,388.2336666796625,379.2841707533681,370.4501716513359,361.8050891870378,353.44892230465217,345.46401685693365,337.86210633094225,330.6372711223139,323.77698957512916,317.24233182724726,310.9877659649715,304.9791491725101,299.2278950256902,293.75680619824317,288.5529385382284,283.4603605910164,278.28739407630536,272.88942191872144,267.3100718626037,261.640032857219,
330382.13923844043904,390.3299702275161,398.15346921623876,405.242502608252,411.36268846259435,416.8110482678775,422.01745437010607,427.2813152324942,432.3801837870952,436.96114908317145,440.72308299678986,443.57198871123455,445.4656522365928,446.44318926573186,446.86903422263396,447.1889512140601,447.7499942865957,448.5043772461224,449.3056038383456,450.14239235928835,451.5443193062441,454.1761757268233,458.66158428412,465.4594941031625,474.98768592446277,487.4501625321143,502.19581488453815,518.3597559837367,535.0095269470419,550.9423813530994,564.8880008958843,576.0656903251921,585.6532466141002,595.3180897915066,606.3258724875127,618.3351777370299,630.6028211761723,642.3142573242568,652.3694962334094,659.5971868389587,663.3145114043688,664.7927855056472,665.7918580469371,667.4816165903827,668.6721033301285,667.5833991183204,662.9558328460406,655.6107255601224,646.8896463463363,638.0532547710237,630.0385723228143,623.7017109709085,619.4383260330219,615.802246220929,610.8868435949184,603.3249611286784,593.9073254494941,583.96413409805,574.7562501700485,567.267198981267,562.4111714025009,560.840322616766,562.1586650559608,565.708175464204,570.7237204876512,576.0117263806037,580.2715092993986,582.6073712557767,583.7435576830885,584.8092998700876,586.6481135642772,588.96065234816,591.1618542629888,592.7433649514127,593.5036604616669,593.3179244433832,592.1868487786412,590.6131582793121,589.2250859897148,588.3038112973242,586.7422989622364,583.0864600877037,576.290786026325,566.944089128088,556.0437619923274,544.5453585493304,533.2370780531951,522.8652810889716,513.9538703107016,506.1369166483923,498.8260331010415,491.49377064102237,483.8564321342092,475.69125841985056,466.8408903202052,457.4095685895709,447.56693396525435,437.47634378132403,427.2760217588952,417.09790821584414,407.0569481723634,397.20010545791104,387.5573486042607,378.1652360254124,369.0866856642698,360.39120534596213,352.1306952948442,344.2866253321717,336.8228576784254,329.7073916689286,322.92477509837437,316.46369287629835,310.31669044871836,304.49175540758387,299.00073588132636,293.81837484875155,288.770994690161,283.64781263623007,278.28909774944736,272.7393264195548,267.0940268681072,
325381.71306861686696,389.83199311088845,397.59125597221697,404.6311955681594,410.72205750765147,416.1537163661432,421.3459539607132,426.58863467418024,431.65195315232387,436.176186606664,439.85842818618767,442.6230347897516,444.45117925367975,445.39766707401543,445.8118343856804,446.1166499833151,446.63103056174424,447.25768441652633,447.795267743404,448.1896958779924,448.97592071540123,450.83615329061286,454.4273655382472,460.305572991471,469.0015520830879,480.82392204940453,495.19267334073675,511.30563921090277,528.2587610138881,544.7404125043477,559.3370755371035,571.1324994441303,581.1995034660146,591.1081743204948,602.0528193908929,613.72462872286,625.4390130276313,636.4642070295079,645.8797415050575,652.7179712439153,656.4407018891491,658.227542497563,659.6875529793949,661.8623424135503,663.5237165536092,662.8760303218197,658.639576411871,651.598398603217,643.0524784467525,634.2290035462156,626.0639857167168,619.4206428262098,614.7186136138575,610.6032203036634,605.2762059908396,597.441791368975,587.8141075251638,577.6097631448761,568.0008725581527,559.9815726733159,554.501506043259,552.2615988623146,552.9679118905741,556.0777895295683,560.9142427566725,566.2629488526388,570.7752516740634,573.5082445750702,575.1420188998947,576.7624154902993,579.1629991624477,581.9682306301023,584.5102945814259,586.2328659218427,587.0255804258198,586.8895640850853,585.929859213603,584.6671734142781,583.7261306122522,583.3653595927692,582.3795085814844,579.1972306641565,572.694798891279,563.5389661722911,552.8441053813675,541.6689663201112,530.8498064998403,521.1672603593014,513.1729678565064,506.50259102653257,500.5627974237221,494.79513520870603,488.78067496726857,482.13536789148213,474.55849236810286,466.08263556262364,456.8237118352206,446.9148208211166,436.5578032557212,425.9716851494902,415.3622499954688,404.8823112170613,394.6714397202612,384.8507135641304,375.4672394200051,366.5496311122896,358.1106920088178,350.0999836511432,342.45125712424857,335.11450624300494,328.1046957418372,321.4530330850579,315.183482851127,309.2910380750937,303.763448906154,298.5557924312376,293.4924534882085,288.36514385266446,283.01541549965424,277.48418120203235,271.8621939321047,
320381.17319868972095,388.98244043120144,396.47526772782044,403.33526613471645,409.35988944881365,414.80206443418086,420.0285860966725,425.28578941086397,430.33816922621463,434.82976036090463,438.46293965590183,441.17345204332634,442.9553844780855,443.8711534244146,444.2564933838603,444.5154683672966,444.9542604986689,445.4875243542072,445.93203262321265,446.23338684999385,446.8525039988889,448.3791298892434,451.3973264636499,456.4684201576875,464.14805353018306,474.7969680117726,487.9963005203305,503.1322868455412,519.4551001452306,535.6706630497896,550.3488355577504,562.5183376808731,573.0433294838268,583.2468310445087,594.1253326107916,605.3692051104525,616.3422896412449,626.3976215613708,634.8450132708278,640.983471430063,644.4714353834162,646.405075210798,648.2399936760132,650.89644852082,653.1533173987955,653.2541329414723,649.9221109422657,643.7991998421238,636.0070312438785,627.6266470885248,619.5767306697122,612.7353756192533,607.5762293071638,602.9551540562726,597.3235659276119,589.561593967458,580.2642191630642,570.455135486929,561.1258377043367,553.1390237517237,547.3251923583123,544.3214497990413,543.9913325317102,546.0049845598339,549.8832440044526,554.5497254567088,558.7787376252696,561.7047922437376,563.903213145454,566.3095271886949,569.5712973895901,573.1842313956822,576.356073012367,578.4453593909337,579.4138010662427,579.3739019190473,578.5293607755008,577.4486562433559,576.7914618757651,576.8422422166094,576.3846257726814,573.8270320415023,568.0290538154021,559.6549770659467,549.8202610595106,539.5752576699741,529.7098892012393,520.9489705647131,513.8082320147357,507.96706517737687,502.895777021639,498.08128508036145,493.0769491417323,487.45273955777657,480.85448919382895,473.23148096846194,464.608860313558,455.04966352474963,444.7684903526735,434.0178314117163,423.0505309068504,412.1208474053919,401.4833930652416,391.3485577984607,381.7498425337495,372.6765259539678,364.10417239722454,355.95348882262596,348.13146784452704,340.5737558794678,333.33061455273054,326.480959291782,320.0829823214476,314.11198305598634,308.5225377070152,303.2450940119905,298.1135858117242,292.9378184728674,287.5723216771812,282.0505223668688,276.4505717992431,
315380.70108926441844,388.0026645193283,395.06067965025824,401.63157453322845,407.558608491856,413.0323186401469,418.33006153970473,423.62736717086403,428.69245918888794,433.19173466777085,436.84470832039887,439.5833654152245,441.3928088595914,442.325006732658,442.6993878008399,442.9022460023677,443.23931831851047,443.6941139026933,444.1695849513799,444.65508644311905,445.48558448479895,447.08244796539327,449.87970342873695,454.362008038113,461.02667661166686,470.2269017879625,481.73938748724015,495.1967154501593,510.07643254627095,525.2359461606933,539.3776288074358,551.5813924453261,562.4373068124611,572.9129810917573,583.7198639550728,594.5447620300387,604.8183214332292,613.987070375402,621.5610654440477,627.0662453208398,630.3268175187258,632.3600648757424,634.4815390612006,637.5162540645016,640.3270731554113,641.286321923787,639.1766426680429,634.4219445208242,627.8564533233337,620.3229450421362,612.698396145247,605.8683332260441,600.3628402054248,595.2902303143672,589.4033741113692,581.8010315458976,572.9655201312945,563.7250467718717,554.876331320409,547.0901454235624,541.0057736764563,537.1402416874521,535.5215391178577,536.0553966422178,538.4995007860654,542.0193614788897,545.6324445011678,548.6366595979746,551.4516923727713,554.7776723936162,559.0495052542559,563.6412006511897,567.6615443066053,570.392188557899,571.8062522033036,572.0497206562612,571.365870206309,570.3871406473684,569.8432626494563,570.0949013727616,570.0264599381584,568.1532759566926,563.4020381240094,556.3448394741492,547.9651241257512,539.185946597596,530.6888030090282,523.0947998795336,516.8454912416927,511.66422118046694,507.094781293912,502.69858259408875,498.1075137490757,492.9710828409561,486.9847289521022,480.027615166044,472.02483556660013,462.95088812841664,452.9778863894483,442.3273477784764,431.2436011153837,420.06222078445995,409.1415925610961,398.7747152392461,388.99303968711774,379.7626297914817,371.0361608648996,362.712753923098,354.67814140759367,346.85841360322996,339.34109216815375,332.2540566038376,325.69042800757177,319.6042938599181,313.9149832372553,308.52759612952747,303.2903161809378,298.03709794925385,292.639680439578,287.12094044635126,281.541539211349,
310380.54937886291015,387.2074842046429,393.7153455516976,399.92271890939566,405.7314254208366,411.2515467802296,416.6452298195623,421.99932664496447,427.099510459139,431.65615973893136,435.41930470512193,438.2975825542267,440.23928222669633,441.2626826387136,441.66602260938987,441.8175309335692,442.0315370767632,442.40677318715694,442.9880720836032,443.8483003504708,445.1724596341935,447.1735853467206,450.09048088652605,454.2650215981818,460.0648508127849,467.7754656867212,477.3537786775341,488.6745560680568,501.46463484470627,514.8591348082363,527.8452464629839,539.6714579129634,550.6314476608912,561.2801918091599,572.0022605327002,582.5006002965972,592.307751638475,600.972690667687,608.110135780509,613.3512409449469,616.589329831716,618.7664049223698,621.0866384011721,624.3214996295429,627.511646677532,629.2650347923457,628.5006853482971,625.3818842281244,620.3829834416713,614.0446687443646,607.1729608739624,600.6402143138057,595.0108463808472,589.6175257264888,583.4849838357445,575.91647168665,567.3293182293289,558.4193719069273,549.8418085855976,542.0891138235213,535.6131006018873,530.8066226398896,527.8266966087488,526.7713799176908,527.6099988310749,529.7969550337964,532.6579190658832,535.6995087793632,539.1521312742611,543.427140962601,548.7148752016227,554.3216031294287,559.3325768293381,562.9951033590218,565.2047096735598,566.0189777023843,565.6240100075833,564.7199916818655,564.1356284505953,564.3547023456795,564.4813006251942,563.2745868537587,559.8205030471889,554.512105026091,548.0692270622687,541.1761895691498,534.3752575266601,528.17318205635,522.9219894688232,518.3548068308977,514.050036398445,509.6316364362493,504.9057892447459,499.7242331332824,493.9371097841839,487.38817437168495,479.91958544299723,471.42027967109516,461.96630623200616,451.68049242751994,440.7377569325653,429.5213839146278,418.466748914331,407.9316723923875,397.96375448986424,388.53304026791614,379.5930967557702,371.03157885493994,362.71966343501083,354.5789512242709,346.73273838582037,339.35474494146195,332.5712679575237,326.31891267843577,320.4868613931531,314.95852680719224,309.5942432923164,304.2485756368499,298.80737335063355,293.2816248295733,287.7136031910909,
305381.2554176732793,387.28558431052403,393.2578338241399,399.11424909049776,404.81469733294637,410.3901831627436,415.8894955381251,421.3131103738109,426.46825141046077,431.11382934521913,435.03221777942184,438.09964193117327,440.2157899227695,441.35602567950883,441.79841633869944,441.8967048406519,441.9790451663345,442.27123545934467,442.97348490393784,444.2540723662593,446.1535554400153,448.6805614008025,451.8766356284682,455.91499591986377,461.0017781760915,467.3209657768064,474.96793201587326,484.0158976657096,494.41753735821686,505.64334116323136,517.0432530100733,528.1047553215335,538.8654844942857,549.5006154184748,560.0959506570401,570.3798034641013,579.9911147665728,588.5648905964265,595.720397405862,601.0729667521368,604.490957479352,606.8548375789874,609.2981023293672,612.581611531438,615.975683076638,618.3779993790268,618.88898285523,617.4200159321317,614.0852210391816,609.1186363050482,603.2339626552777,597.264816714635,591.7755798245242,586.2536921929034,579.9173587443688,572.2231018144173,563.5807133821471,554.6383028375562,545.988802548812,538.004436796757,531.002252840403,525.282368176042,521.0771812490888,518.6021607422382,517.9745605670068,518.9187755501987,521.0609857474386,524.1130691510284,528.1296954999774,533.251232469971,539.4476814233733,546.007578469259,552.0490934033816,556.8174806788658,560.0663333783232,561.6763292417371,561.7048257192089,560.915899101308,560.2503053887223,560.3367027419661,560.5553579608603,559.9744400050527,557.8842554341201,554.463661207356,550.1136518839834,545.2349129207935,540.2268933648523,535.4887331607936,531.2806325281414,527.3070327859782,523.1334355282763,518.418040686249,513.1898415400758,507.5705297071769,501.6277297775037,495.2127982311317,488.1230245206665,480.18669840289965,471.356110851364,461.6145531437774,451.02723908037683,439.98707255147457,428.9688799699015,418.36807574401763,408.26242626430025,398.65028591675514,389.50707917013074,380.7165108241446,372.13935576125635,363.6946356928366,355.53435964590034,347.86878347637355,340.85178581985645,334.41173643064803,328.4206278427215,322.74876000763373,317.2596625472769,311.81517250112637,306.30535159909607,300.73316033285386,295.1297838845057,
300383.4277338001423,389.01911615885115,394.61939150454515,400.23745282420936,405.87556790365977,411.50950372403514,417.1084020653046,422.61153186051484,427.83867065502153,432.57972314725737,436.6364161236266,439.8577647224194,442.1046061698972,443.3189776162101,443.7677159070617,443.79885781204456,443.7556698144847,443.96233725264653,444.7382751785285,446.3253308099705,448.65508002817745,451.58153088019577,454.99289253062324,458.9141786142625,463.4046038834683,468.5458490669784,474.5094587990658,481.48944369038674,489.59695882697866,498.6117371964014,508.23065626159524,518.1891126743517,528.3765798418624,538.7210503601707,549.1137579425593,559.2989007712708,568.9839181457879,577.8416460603496,585.4065072882216,591.1783212974266,594.9260615236815,597.4953172734853,600.0008318210315,603.2334375183184,606.6883230285617,609.5367660927824,611.0605865893185,610.9837729457786,609.1408557270888,605.5216775271558,600.7373290558064,595.5542130518476,590.4931055072711,585.0922754268076,578.6443650683725,570.6758143144881,561.6482535461045,552.2571107687787,543.1281157263822,534.6082051160429,526.9746173732029,520.4975356674338,515.4189221048262,511.97368352559926,510.3312175958775,510.3988852854053,512.0185383898313,515.0530868814807,519.449673439383,525.1764989192433,532.0689535478169,539.4311850360543,546.4345304659557,552.3331041390644,556.7121292350951,559.2396061533058,559.8134686406528,559.2513838348835,558.6009522214447,558.6268832487613,558.9623222171751,558.957523390007,558.091366038755,556.3572294676252,553.8771179890009,550.8044854561822,547.4185838861388,544.0301148367571,540.8157417268046,537.4159754185715,533.3372886352282,528.2336357717548,522.3488979103698,516.0744378051007,509.7047370060335,503.1467522474879,496.21055905984184,488.7107733767285,480.48017274480304,471.356075113975,461.280774383421,450.61646824938447,439.830330357375,429.31911177532714,419.19787326087635,409.5112529940824,400.271622147368,391.3622838626074,382.63427427403735,374.0019327442397,365.63281154917826,357.7577661931616,350.5484741432554,343.93990071755366,337.8078331969069,332.0230811783275,326.43654352347363,320.89414141016505,315.27358377995347,309.5797306293187,303.84922971847226,
295387.6446297481776,393.13545345652955,398.6546937651299,404.2307672742268,409.8794596364239,415.5660327137456,421.24311742057097,426.83471098392187,432.15027588139066,436.97064090321163,441.08851410933437,444.3441206385677,446.58956489943523,447.7612065404637,448.1324261701929,448.0608596371652,447.9044197540127,448.0221271897227,448.77327957737214,450.42157710956303,452.84833021699967,455.83925188991117,459.21003674400663,462.8963058969121,466.86366209173303,471.11911612238276,475.83531098600525,481.22629773055263,487.4620781701382,494.53645718352027,502.39919041561893,510.9887674411803,520.1986135542558,529.9108879787233,539.9792160612593,550.1430876397338,560.1134586748155,569.534956877041,577.7868969564207,584.1822653728325,588.3402909695797,591.1051721236643,593.6273495955122,596.7605889257848,600.1719547760833,603.2318365882434,605.3649151634083,606.2130367399495,605.4723389155452,603.0018447725026,599.3121193316429,595.0766130984158,590.7274851183631,585.7317285973949,579.3150452815133,570.9714010531131,561.2678183401587,551.0395837070064,541.0420382228067,531.7107409758847,523.4013055593592,516.4345509346904,510.99211753670295,507.22085116856323,505.2296588567701,504.9756925211509,506.378165304866,509.3617407040885,513.8728836270448,519.8635093349745,527.1628153440925,535.1091281905134,542.9180566653275,549.8465304018886,555.3167624026061,558.7922865121523,560.0154553879158,559.8438969381475,559.4140578838139,559.59466818181,560.1835907327458,560.71097167316,560.7779535372473,560.2696644498269,559.1422289333739,557.4014532837728,555.2518708905479,552.9476969166327,550.6012834770967,547.757530495554,543.8194748477545,538.3906762556726,531.8767858261803,524.8839775123728,517.8994433721238,510.93444788241595,503.88127362500967,496.60257424206395,488.842487617336,480.31552269498127,470.85159521254224,460.74224808110677,450.394431005149,440.1643846155967,430.2055132491933,420.6205121691354,411.468082317555,402.63094735232545,393.94783661025497,385.3227541477788,376.9208028998406,368.9723605210107,361.65390657258985,354.9263282428004,348.69661462659485,342.8538692457864,337.215653329632,331.58164253424894,325.79579541879673,319.87920215460395,313.89723581604073,
