,450,445,440,435,430,425,420,415,410,405,400,395,390,385,380,375,370,365,360,355,350,345,340,335,330,325,320,315,310,305,300,295,290,285,280,275,270,265,260,255,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90
50,232.2492016,238.1995986,245.0144945,252.9533289,262.1742541,272.430272,283.3730972,294.6442726,305.8446535,316.5649235,326.5400427,336.0820763,345.6473662,355.6766731,366.5484346,378.6255072,392.1911846,407.2105078,423.568955,441.0748634,459.228007,477.4510189,495.2558718,512.5118973,529.1777665,545.2644341,560.99199,576.6328078,592.4995597,609.066113,626.8466337,646.3517582,668.0780053,692.518364,719.6994774,747.7826034,774.4626536,797.5733143,815.5033689,826.7803759,830.5079011,828.093543,821.5209078,812.7154597,803.3700935,795.119562,789.1595934,784.9298173,781.4308385,777.7738259,773.5122048,768.3099642,762.0433494,755.4376294,749.4303296,744.7078231,740.9518745,737.5930966,733.893791,728.4430157,719.6615178,706.4042972,689.2633653,669.2649868,647.5257437,625.5234898,604.8263964,586.6077998,570.461696,555.5872454,541.2706688,527.1464264,512.9360387
55,232.9738003,239.0454839,245.9403926,253.9060309,263.0922229,273.2580688,284.0649884,295.1666716,306.1858893,316.7376828,326.5751841,336.0038879,345.4673797,355.3940371,366.1514049,378.0918199,391.4930712,406.3347564,422.5219255,439.8799007,457.9150941,476.05419,493.8166432,511.09299,527.8665369,544.170481,560.2375818,576.3504889,592.799916,609.9088326,628.0082717,647.4288497,668.4995155,691.5488012,716.53768,741.9568911,765.9296148,786.7080898,803.0607883,813.8852407,818.5166843,818.0411845,813.9825136,807.8181344,800.8402719,794.2948414,789.1081999,784.9284714,781.0842218,776.9827548,772.3463271,766.9759332,760.8287322,754.4865397,748.6873359,743.9710565,740.0854594,736.5802583,732.8359911,727.5564932,719.2764239,706.9024871,690.8295644,671.8245817,650.7870377,629.1467219,608.4659965,589.9577061,573.4366255,558.368012,544.244068,530.6647766,517.2570665
60,233.3166606,239.5276435,246.5028022,254.4712384,263.5704303,273.571361,284.1533898,294.990383,305.7342348,316.031346,325.6584481,334.9135931,344.2251636,354.0066169,364.611711,376.3792788,389.5794554,404.207584,420.19031,437.3715142,455.2640184,473.2978801,490.9996707,508.282018,525.1540639,541.6699063,558.0634662,574.6136203,591.5807558,609.1513005,627.4931925,646.7539156,666.9991361,688.274066,710.4106194,732.3875177,752.9701844,770.9972634,785.6002791,795.9839766,801.6669414,803.423121,802.3403039,799.444256,795.5126543,791.2611533,787.2379527,783.3214321,779.2225158,774.6945508,769.6605729,764.0860406,758.0286134,751.9147556,746.263133,741.4571551,737.3392068,733.6164174,729.8146373,724.7346036,716.995775,705.5359589,690.5663569,672.6165194,652.3838671,631.2373019,610.7135959,592.0507621,575.2917765,560.180856,546.4231812,533.5677876,521.1246748
65,233.2910415,239.6448531,246.689882,254.6315423,263.5916762,273.3578399,283.6340179,294.1206359,304.5038855,314.4663998,323.8125586,332.8337297,341.943028,351.5388159,361.960447,373.5325226,386.516849,400.9240532,416.701967,433.7122063,451.4715215,469.4104469,487.0590844,504.3458081,521.2985595,537.9841564,554.6249206,571.4820499,588.7820598,606.6127369,625.0271854,644.0193037,663.3461663,682.7056418,701.7623023,720.047534,737.0594262,752.2850922,765.1677385,775.1395952,781.8476447,785.7978799,787.7110462,788.2127284,787.5478702,785.8662547,783.3037674,779.9407034,775.8434604,771.088526,765.7927498,760.0830715,754.1200532,748.1987456,742.6478215,737.719098,733.3569687,729.4289714,725.6032937,720.750722,713.5426928,702.9298776,688.9798876,672.0395694,652.6473074,632.1076382,611.9166363,593.3202342,576.5637956,561.6425424,548.4479166,536.4562429,525.040066
70,233.0078986,239.4899938,246.5851897,254.4713796,263.2521626,272.7339605,282.6489006,292.7271419,302.6909684,312.2606955,321.2701505,330.0072085,338.8732566,348.2549451,358.4799775,369.8613207,382.6535462,396.8776447,412.4962117,429.3818435,447.0471408,464.9147049,482.5105431,499.7742857,516.7489686,533.5121956,550.2798408,567.3023464,584.7816083,602.725339,621.0927048,639.7458267,658.1586426,675.7080448,691.9010132,706.7648776,720.4570551,733.0475238,744.2565054,753.7167823,761.193387,766.9803517,771.503959,775.0618561,777.4371504,778.2843141,777.3689201,774.9009439,771.2014614,766.5805214,761.3040651,755.6270066,749.7968382,744.0313661,738.5409749,733.5010006,728.9465845,724.8778193,721.0779584,716.462897,709.7316913,699.8374878,686.7497961,670.6922163,652.0945459,632.211371,612.5034751,594.2182397,577.7494392,563.277446,550.8243248,539.7789096,529.3717267
75,232.602612,239.179473,246.2961323,254.1006491,262.6764421,271.8483682,281.376644,291.0207337,300.5370931,309.6814259,318.3163367,326.7320338,335.3256264,344.4792924,354.5154849,365.7417256,378.4082869,392.5364441,408.0902233,424.939633,442.5786124,460.4070831,477.9350874,495.113151,512.0019198,528.6973676,545.4367771,562.4927588,580.0666313,598.0745483,616.3613717,634.6614134,652.2667854,668.3590494,682.3511057,694.581208,705.6189487,715.9184281,725.4717792,734.1556429,741.9001659,748.8495179,755.2013738,761.0097935,765.7543755,768.771103,769.5737775,768.3874754,765.6150913,761.64551,756.8115763,751.432125,745.8069362,740.1595708,734.6945353,729.5947623,724.9568905,720.8559852,717.1402378,712.7503457,706.4001325,697.0440541,684.5990954,669.2228732,651.2892974,632.0374481,612.9226984,595.2016089,579.3354911,565.5868443,554.0249914,543.9465507,534.4549644
80,232.1938173,238.8198626,245.9243718,253.6244059,261.9818484,270.8378715,279.9784701,289.1897106,298.2579458,306.9696004,315.213525,323.2882748,331.5948305,340.5188053,350.3843394,361.5002052,374.1157323,388.2424797,403.8325633,420.7399035,438.4256364,456.2527024,473.7032539,490.736293,507.4300338,523.90577,540.4571122,557.4207508,575.0258767,593.0716843,611.2498689,629.167402,646.0923601,661.2080962,673.9376053,684.6624513,694.0038405,702.5130823,710.4618993,718.0521176,725.4565134,732.7316641,739.9050978,746.8766233,753.0351748,757.6419674,760.1272752,760.5976083,759.3285358,756.5998909,752.7085629,747.955705,742.646736,737.1041359,731.6546505,726.5830165,722.0059359,717.9981019,714.4103331,710.1979495,704.0923967,695.0606129,683.0115085,668.0894866,650.6629499,631.9962992,613.577935,596.6849006,581.7488107,568.9899232,558.4268673,549.2717588,540.5350852
85,231.8331726,238.4783908,245.548588,253.1283319,261.2568396,269.7919285,278.5460657,287.3322389,295.9655182,304.2614942,312.1333027,319.8842597,327.9152268,336.6110686,346.2926628,357.2648906,369.7742306,383.8335523,399.3973226,416.3174699,434.035768,451.891452,469.343562,486.330357,502.9099007,519.1945157,535.5135589,552.2506461,569.6541633,587.431578,605.1551284,622.3587676,638.4233113,652.69129,664.6882252,674.6715994,683.0818858,690.3723923,697.0477668,703.625492,710.5210967,717.7422934,725.1948404,732.6901401,739.66217,745.4505515,749.5126249,751.7766068,752.2884328,751.1257677,748.493193,744.6270194,739.8063088,734.4811274,729.1442929,724.2113334,719.7886208,715.9052375,712.3828233,708.2132472,702.1809353,693.3012874,681.5135981,666.9881358,650.1175831,632.1842806,614.6929835,598.9135885,585.1765596,573.5775026,564.0243628,555.6744442,547.49739
90,231.5555918,238.2124499,245.2417155,252.6932653,260.5826552,268.7881599,277.1537334,285.5239519,293.7458788,301.6671995,309.2245517,316.710382,324.5060893,332.9763268,342.4187649,353.1143283,365.2980512,379.0214059,394.2899741,411.0022686,428.6285259,446.5319133,464.1740268,481.410177,498.1941028,514.5434714,530.7316622,547.0959828,563.8478276,580.6949385,597.2191442,613.003895,627.639128,640.7164017,651.9313503,661.3959106,669.3260953,676.0186713,682.0934226,688.2508878,695.0451175,702.4442128,710.2697869,718.2800664,725.9797311,732.8100739,738.2816076,742.1817237,744.3670333,744.74667,743.439857,740.6183399,736.5241467,731.680434,726.6806408,722.0160173,717.7690579,713.9200686,710.2708823,705.909442,699.7452179,690.9059725,679.3926366,665.4244332,649.4229496,632.6192306,616.4466851,602.0908752,589.7459747,579.3583107,570.7162533,562.9763467,555.1371784
