,450,445,440,435,430,425,420,415,410,405,400,395,390,385,380,375,370,365,360,355,350,345,340,335,330,325,320,315,310,305,300,295,290,285,280,275,270,265,260,255,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90
95,230.0900444,235.8438364,241.5389444,247.2255791,252.9649906,258.8625852,265.034808,271.5693428,278.4388257,285.5871313,292.9457498,300.3966329,307.8093483,315.0482473,321.9568171,328.3733286,334.2820251,340.2510378,346.9944703,355.0773487,364.4683898,374.987233,386.3411455,397.7879047,408.4729159,417.789113,426.119545,434.09479,442.3584287,451.6060538,462.5462607,475.8531736,492.0630302,511.677597,534.7648525,559.6576245,584.2549532,606.8088947,626.9835694,644.7961138,660.6083259,676.1606504,693.5381933,714.2362215,737.3906451,761.547535,785.1632618,806.3353951,823.0718042,833.8898123,839.3445585,840.500636,838.4445355,834.3503377,829.4140214,824.5307301,819.3922693,813.3896094,805.8657265,795.9716194,782.8102924,765.7972966,745.5983702,723.1917982,699.6292999,676.2563315,654.4917836,635.3733321,618.413794,602.7447717,587.5538899,572.2528621,556.3094238
100,230.1832609,235.8131348,241.400976,246.9542824,252.5031182,258.1678114,264.0912558,270.3859012,277.0424209,284.0210444,291.2658489,298.6563041,306.0557277,313.3180083,320.2593191,326.6864038,332.552159,338.3940903,344.8958558,352.6047477,361.5225957,371.514864,382.3344777,393.2842077,403.5542864,412.5756093,420.7417254,428.6868473,437.0298057,446.3279059,457.1230712,469.9342518,485.1885042,503.2899113,524.278003,546.734096,568.874954,589.2338394,607.6100108,624.1192258,639.1443864,654.1369732,670.815611,690.4163031,712.2445653,735.1232918,757.8196382,778.877806,796.7862581,810.360829,819.7268388,825.3369794,827.6728576,827.3317401,824.9398092,821.0247149,815.7199802,809.0605963,800.9796105,791.002295,778.5519784,763.2096885,745.1872497,724.8541859,702.7483686,680.0810597,658.231869,638.289152,620.1762491,603.5252464,587.9297325,572.8293046,557.6250621
105,230.198802,235.6777503,241.1766719,246.6371188,252.037807,257.5061087,263.20656,269.2720219,275.7086546,282.4909432,289.5762969,296.8538204,304.1955426,311.4578448,318.4345176,324.903704,330.7860134,336.5719205,342.8943663,350.2650132,358.7104093,368.1358242,378.3400173,388.6957083,398.4691073,407.1549137,415.161786,423.1268723,431.6377228,441.0834958,451.8037515,464.1289508,478.353157,494.7613338,513.3633838,533.0689647,552.5126728,570.5939484,587.2716073,602.7693091,617.4737151,632.4234924,648.8203101,667.5174038,687.9742768,709.3019992,730.6165984,751.0539296,769.7548051,785.9690475,799.3825202,809.7900968,817.0041867,820.9073425,821.3996524,818.5291301,812.9354914,805.4063771,796.5671957,786.3944244,774.7023076,761.278967,745.808033,727.9470133,707.6277846,685.8797005,664.0064839,643.1280061,623.6287327,605.7092778,589.4290277,574.2824585,559.6228181
110,230.2629533,235.5551651,240.9656141,246.3568031,251.6440123,256.953633,262.464834,268.324027,274.5465942,281.1151609,287.997673,295.103361,302.3267766,309.5400319,316.525483,323.0430467,328.9874625,334.7927608,341.0277946,348.1546604,356.208428,365.1174104,374.7145452,384.4512687,393.6836415,401.9830194,409.7819392,417.7282325,426.3837935,435.966765,446.6093524,458.448398,471.6392931,486.3420663,502.5355464,519.4737642,536.2295511,552.0913201,567.2098121,581.95135,596.7208602,612.0776843,628.6197677,646.7388815,666.0021004,685.7703252,705.4908686,724.9566924,744.0471705,762.523762,779.6762665,794.6765688,806.6939776,814.8874971,818.4135555,816.8172094,811.1980279,803.0442086,793.631888,783.3889591,772.531254,761.0670655,748.1745288,732.8242399,714.3600235,693.6186193,671.8099955,650.0653834,629.2010659,609.954589,592.8279179,577.3806951,562.9369825
115,230.4732794,235.5479203,240.8511562,246.1690914,251.3547199,256.5285932,261.8781524,267.5567987,273.5817727,279.9362751,286.5936065,293.4874669,300.5416565,307.6518651,314.6013428,321.1452296,327.1635768,333.0360805,339.2673481,346.2663205,354.0592732,362.5768152,371.6668931,380.8468035,389.5511806,397.4211333,404.9236692,412.7322707,421.4003207,431.0008033,441.4866031,452.8247532,465.0388813,478.1667634,492.1511153,506.5544112,520.8440653,534.6642133,548.3658789,562.4768073,577.4407157,593.3652074,610.2738574,628.1096745,646.4934029,664.9652208,683.2349889,701.6912987,720.8924243,741.0850303,761.2693435,780.1339809,796.3411919,808.4477543,814.9840781,815.0568625,810.0779621,802.0355209,792.6763186,782.7816794,772.8915634,763.2007783,752.5235213,739.328837,722.5266953,702.7907672,681.235649,658.9759246,637.1261298,616.8007882,598.818853,582.8169965,568.1363203
120,230.9201648,235.7548218,240.9125945,246.1230004,251.1924231,256.2347115,261.4405802,266.9648592,272.818839,278.977925,285.4134891,292.0807693,298.9309704,305.8843949,312.7377386,319.2567953,325.3222258,331.2741583,337.5675877,344.5666535,352.2720724,360.5937053,369.3689049,378.1449906,386.3967737,393.8067655,400.888278,408.3623234,416.8022794,426.1909868,436.363652,447.1704343,458.5213062,470.341193,482.5272335,494.8654181,507.1139508,519.1849273,531.6060112,545.0587582,560.0457618,576.3537658,593.5905519,611.3661162,629.2993123,647.0112081,664.355453,682.1160224,701.3094728,722.5256016,744.6471674,766.1301697,785.3806682,800.6049639,809.9594182,812.2646682,808.9984531,802.3027878,794.0779255,785.2570727,776.5316744,768.1981153,758.972539,747.176029,731.5816936,712.7707422,691.7764093,669.6590585,647.5875704,626.7579544,608.0733604,591.2654975,575.773215
125,231.6510652,236.2337197,241.1956516,246.2427549,251.1616482,256.0618496,261.1336018,266.5286934,272.2450946,278.2423217,284.4816531,290.9314164,297.561702,304.3128605,311.0062844,317.4336266,323.4930832,329.5090221,335.9123542,343.0399972,350.8528966,359.218005,367.933832,376.5251174,384.4481585,391.3822636,397.8987861,404.7920907,412.6913221,421.5647461,431.2154085,441.4505033,452.0938171,462.9732845,473.9289166,484.8490302,495.6340186,506.3351819,517.6074473,530.2566489,544.8623778,561.0992533,578.4156518,596.2829662,614.264656,631.9471973,649.1749765,666.8240219,686.0282722,707.4910964,730.1935845,752.6862567,773.4499823,790.6870272,802.5300062,807.730783,807.518216,803.7404122,798.0380394,791.2220071,783.8957855,776.3362482,767.5138825,756.0725792,741.0451145,723.0198054,702.9738544,681.869636,660.6102136,640.083823,620.9708863,603.1205717,586.1742341
130,232.5417209,236.87864,241.6117543,246.4534143,251.1950522,255.9444271,260.8883799,266.1726349,271.7784497,277.6459655,283.7221932,289.9816238,296.4056183,302.949255,309.4624824,315.7689666,321.7930397,327.8616989,334.4026075,341.7413994,349.7955908,358.3806687,367.2405547,375.8329091,383.5438272,390.009323,395.8650867,401.996727,409.1158098,417.2377264,426.2038252,435.8405993,445.9151223,456.1796128,466.412671,476.4984244,486.3473823,496.0343809,506.2915638,518.0154018,531.8725402,547.610323,564.7462688,582.7886882,601.2090591,619.4696514,637.2811617,655.3479934,674.622977,695.7186227,717.886161,740.0365021,760.9976586,779.2660509,793.2552015,801.8396731,805.7381892,806.1305132,804.0535632,799.9728744,794.2111364,786.9289976,777.638941,765.6914084,750.7018652,733.3458721,714.5640138,695.1841953,675.5836053,656.026753,636.7225538,617.6575478,598.7626811
135,233.4249433,237.5426531,242.0387556,246.6552464,251.2073247,255.8030028,260.6234961,265.8069799,271.3194666,277.0839285,283.0341449,289.1471241,295.4106817,301.7897599,308.1578071,314.3653983,320.3607901,326.4829652,333.1685877,340.7435857,349.0909434,357.9829087,367.1093606,375.8307006,383.424961,389.4544766,394.6187911,399.9017505,406.1107806,413.3476272,421.5376157,430.5690059,440.181795,450.0789144,459.9828756,469.6945105,479.0342311,488.0113486,497.3907717,508.1263084,520.9721245,535.8838174,552.6173424,570.8501719,589.9458459,609.1894217,628.0778327,646.9555176,666.3787913,686.7181599,707.6008929,728.4684512,748.6749586,767.2251931,783.0365957,795.2493824,803.8948672,809.2271389,811.4452925,810.5284468,806.4007268,799.0493464,788.7138764,775.6969763,760.4030555,743.6435211,726.33153,709.1346971,691.7384712,673.5827597,654.2474053,633.8719931,612.7360438
140,234.1571364,238.0977702,242.3718934,246.7660723,251.131414,255.5771891,260.277209,265.3618169,270.7874825,276.467207,282.32731,288.3473837,294.5203385,300.8173743,307.1228498,313.2994133,319.3073556,325.4975381,332.3184648,340.1025324,348.7177078,357.9158508,367.3482757,376.2641145,383.811954,389.461893,393.9700779,398.4141672,403.6970956,410.0229028,417.4209046,425.8629058,435.0906667,444.7884365,454.6372987,464.3056731,473.4588139,481.9807647,490.6307274,500.3866934,512.0800735,525.9559554,542.1128462,560.4817791,580.3238919,600.7328482,620.9590399,640.8797706,660.5290715,679.9424904,699.161639,718.2296452,737.1075717,755.4282201,772.7423268,788.5432876,802.0951354,812.6045625,819.3237528,821.6868577,819.1735202,811.5758428,799.9357665,785.6076918,769.8678511,753.679803,737.9289381,723.1093299,708.1497848,691.5877922,672.3143229,650.6342722,627.2060168
145,234.6890737,238.4917663,242.5759468,246.7739262,250.9733017,255.2828122,259.8664827,264.8464041,270.1769331,275.7704923,281.5545562,287.5168045,293.6599683,299.9623667,306.30467,312.5431364,318.6330624,324.9258978,331.8721307,339.8072187,348.6064985,358.0302761,367.7162798,376.8119257,384.3420523,389.6862844,393.6433933,397.3669369,401.8389066,407.3550283,414.0394617,421.945079,430.8396029,440.4194685,450.3472648,460.150196,469.3216195,477.60073,485.7100691,494.6180153,505.2075992,518.0204599,533.5128888,551.8877596,572.3342767,593.7882268,615.2797389,636.2163108,656.0997823,674.6156088,692.1837075,709.407611,726.8188978,744.6613303,763.1067166,782.0060976,799.9274433,815.1179565,825.9583882,831.3636833,830.382335,822.6092959,809.8253549,794.3577599,778.2876409,762.7116556,748.4803436,735.9211959,723.2695102,708.2375354,689.0915485,666.3139384,640.9411216
150,234.9951209,238.6913579,242.6330799,246.6843957,250.7572277,254.9547518,259.4279577,264.2897919,269.5010287,274.9843996,280.6795175,286.5935222,292.7504346,299.141823,305.629444,312.0426008,318.3105631,324.7624652,331.8274072,339.829875,348.6758951,358.1668795,367.9600912,377.1361971,384.6317149,389.7599991,393.3417507,396.5745074,400.4861879,405.4262339,411.574468,419.0372051,427.6267276,437.0818101,447.0774878,457.0338375,466.3071964,474.5152005,482.3206804,490.6477658,500.3889809,512.3104302,527.1466128,545.3198352,566.0036313,588.0593422,610.3851114,632.0262923,652.0650404,669.9043127,686.2302693,702.0498715,718.3067647,735.6913302,754.8306333,775.847854,796.8506313,815.4427186,829.4083723,837.2538604,837.6659536,830.0560806,816.7343015,800.7353344,784.7218698,769.8684886,756.9777445,746.2396257,735.3938595,721.567608,702.5971638,679.1553417,652.624087
155,235.0675527,238.6814233,242.5381556,246.5089029,250.5086915,254.6280409,259.0013439,263.7311694,268.7927915,274.1296602,279.7047821,285.5593903,291.7542744,298.3039966,305.0382102,311.7403411,318.2926663,324.9728669,332.1574748,340.1389128,348.8731655,358.2321082,367.9268116,377.0251279,384.4341046,389.4428926,392.8690554,395.9122599,399.6018574,404.2859374,410.142274,417.2864801,425.5855238,434.8442121,444.7823348,454.7796133,464.1307522,472.3895895,480.1464993,488.2509892,497.554505,508.9162447,523.1973444,540.9321322,561.3477044,583.3443497,605.8170857,627.6398478,647.6813004,665.1941795,680.9675074,696.1743777,711.9266697,729.0914056,748.474393,770.318659,792.6161083,812.7958648,828.4561394,837.8714908,839.4855648,832.5581166,819.6133385,803.9915324,788.5996971,774.6116201,762.7677862,753.169418,743.3606909,730.2465184,711.5234962,688.0549498,661.4958867
160,234.9702794,238.51949,242.3368313,246.2822083,250.2582305,254.338326,258.6386274,263.2502814,268.1644903,273.3474705,278.7887538,284.5711339,290.80072,297.52181,304.5314558,311.5648981,318.4528049,325.4075529,332.7369464,340.6874701,349.2603316,358.395419,367.8650753,376.7714629,384.049199,389.0048503,392.4327818,395.4993077,399.2006059,403.8523078,409.5999082,416.5421678,424.5909108,433.6112274,443.3747858,453.2795672,462.6301309,470.975141,478.8396813,486.9929407,496.2184865,507.3574005,521.2651435,538.4883957,558.338717,579.8188867,601.9045764,623.463026,643.3343674,660.7459075,676.4736545,691.6807915,707.4647878,724.6602585,744.0361044,765.8288557,788.1455579,808.5608854,824.7771652,835.0073348,837.5919845,831.6995046,819.809487,805.2293236,790.8291408,777.7300014,766.6157025,757.5572453,748.1744482,735.4743336,717.2598561,694.5176984,669.0304751
165,234.7851199,238.2812478,242.0874629,246.044907,250.0376415,254.1214071,258.3948638,262.937011,267.7482054,272.8091431,278.1287904,283.8291957,290.0606778,296.8993533,304.1245301,311.4413141,318.6445676,325.8881791,333.4157932,341.4248667,349.9281039,358.8920212,368.1239001,376.7940834,383.9136792,388.843265,392.3412963,395.5156976,399.3100677,404.0107017,409.7395685,416.5790485,424.4531667,433.2463598,442.7574746,452.443,461.6738356,470.044556,478.0444367,486.3864283,495.7912475,507.010674,520.8042534,537.6547756,556.9380078,577.7529613,599.1732446,620.1708543,639.6923842,657.0389748,672.9299556,688.4392028,704.5649638,722.0029702,741.3733246,762.8288476,784.6532321,804.662889,820.7701861,831.2713177,834.5584352,829.7998907,819.2688403,806.0146411,792.6879336,780.3444922,769.6413746,760.6852484,751.3812212,739.0840102,721.8697996,700.7006407,677.2600517
170,234.589796,238.0414153,241.8502114,245.8409772,249.8817215,254.0133151,258.3198445,262.8678592,267.6537604,272.6564127,277.8890411,283.5023145,289.6812626,296.5315321,303.8412372,311.319109,318.755922,326.2706233,334.0642034,342.2913934,350.9218879,359.8791221,368.9535913,377.4040305,384.3562344,389.2542563,392.8151827,396.0743581,399.9174484,404.6314034,410.3534942,417.1709806,424.9710789,433.5909939,442.8079673,452.1593859,461.1226729,469.3797078,477.4301939,485.9782907,495.7129446,507.2622502,521.2390892,538.0099499,556.9557467,577.2110009,597.9108043,618.1925324,637.1941316,654.3616585,670.3736109,686.2165968,702.7876487,720.6254963,740.1792937,761.4857117,782.9314882,802.4908776,818.2413712,828.6734074,832.3806616,828.6370007,819.4370585,807.4556606,795.0352679,783.1888832,772.5971446,763.4714253,754.1460384,742.4860323,726.9304296,708.2141502,687.6460886
175,234.4456413,237.8708267,241.6924578,245.7279301,249.837267,254.0510042,258.4423057,263.0657973,267.9019514,272.9127024,278.1008196,283.6324122,289.7144244,296.4765149,303.7392009,311.2457141,318.812349,326.5476522,334.6332332,343.1912269,352.1058692,361.2019211,370.2096046,378.4809842,385.2735853,390.128851,393.7238945,397.0197468,400.8482397,405.5244085,411.234089,418.088135,425.8974707,434.3980382,443.3035613,452.2388915,460.8066625,468.7991571,476.767256,485.4514894,495.5430707,507.5359477,521.8747518,538.7827094,557.5974282,577.4351108,597.4531815,616.9739486,635.3609422,652.2374313,668.2656421,684.3675402,701.3597196,719.6372889,739.4899852,760.8332202,782.0851051,801.2894257,816.6266212,826.8237432,830.7444967,827.8208803,819.7580686,808.8295299,797.0561757,785.4486899,774.7651992,765.377202,756.1096819,745.4009938,732.0730364,716.4818821,699.3671474
180,234.4098924,237.839345,241.6833884,245.7666597,249.9540744,254.2716594,258.7857198,263.5404144,268.4913176,273.5718577,278.762231,284.2297066,290.1883215,296.7832857,303.8844999,311.2930381,318.873708,326.7462544,335.094156,344.0195153,353.2989285,362.6276155,371.6486829,379.7967844,386.4544606,391.2568025,394.8491025,398.1292031,401.887505,406.48464,412.1737979,419.0997602,426.973675,435.398282,443.9964867,452.4718572,460.5481275,468.1306366,475.8511446,484.5230168,494.8709532,507.2649939,521.9865138,539.1143735,557.9173776,577.4618161,596.8983551,615.7151636,633.4847864,649.9985647,665.9230262,682.1434948,699.4246602,718.0486747,738.1770558,759.6218186,780.7969668,799.7670013,814.7692698,824.7325074,828.7582955,826.4196552,819.1753643,808.9556398,797.5171488,785.9223586,775.060186,765.499862,756.5318723,747.1270163,736.442457,724.3808119,711.0310619
185,234.5286039,238.0026207,241.8786291,246.0064824,250.2716289,254.7018974,259.3607116,264.2838764,269.396721,274.5969558,279.83364,285.2612289,291.0855266,297.4569445,304.3043225,311.501108,318.9756696,326.8760618,335.4052606,344.6591393,354.3051616,363.9036884,373.00157,381.0916135,387.6531154,392.3948992,395.9438983,399.1565731,402.8007823,407.2899761,412.9490028,419.9585206,427.9224281,436.3004335,444.6126517,452.620822,460.1470897,467.1950581,474.4941605,482.9552882,493.3619141,505.9878395,520.9794472,538.292894,557.1234298,576.4760782,595.4755721,613.7254829,630.9490912,647.0625515,662.7535128,678.9024977,696.2563458,715.0271655,735.293382,756.7989543,777.9499746,796.8180688,811.6672348,821.5309596,825.635102,823.6205883,816.7886138,806.855441,795.4286241,783.6808857,772.6762402,763.1960578,754.8911316,747.1296105,739.2969668,730.8479653,721.2546943
190,234.8031039,238.3594537,242.2795667,246.4504031,250.7881699,255.326061,260.1265171,265.2186574,270.4983152,275.8280025,281.1244498,286.5212631,292.2062674,298.3270557,304.8702957,311.7824232,319.0571485,326.8772795,335.4728981,344.943911,354.8695234,364.698765,373.8950119,381.9790247,388.4859106,393.1680675,396.6470562,399.7617288,403.2755099,407.6501152,413.2718335,420.350743,428.3920815,436.7248765,444.7726775,452.3371212,459.3143664,465.78605,472.5757219,480.6924104,490.9852535,503.6638285,518.7778225,536.192753,555.037458,574.2566062,592.9391517,610.751192,627.5031106,643.1877691,658.5279431,674.4288867,691.6502183,710.3690151,730.6167184,752.1000807,773.2270987,792.0810801,806.9367708,816.8346699,821.0067147,819.0874918,812.3221844,802.3586246,790.7768186,778.8854677,767.9254471,758.8599182,751.5411867,745.5438447,740.3485931,735.0605693,728.6910196
